name,category,url,imageUrl,initialPrice,monthlyPrice,overview,detail
Garmin スマートファッションウォッチ vivomove Sport ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/GA001200/,https://contents.kikito.docomo.ne.jp/contents/devices/GA001200/thumbnail/thumbnail.png,0,1600,・シーンを問わないデザイン ・手軽に健康管理 ・充電長持ち,"【商品紹介】
本商品はアナログ針とタッチディスプレイを搭載したハイブリッドスマートウォッチです。
健康モニタリング機能や通知機能で、あなたの毎日をスマートに彩ります。
■優雅で快適。上品なデザイン。
肌にやさしいシリコンストラップと40mmのメタルダイヤルの上品なデザインです。仕事中でも休日でも、様々なシーンに合わせることができるカラーリングです。■クラシックな装いと、最新技術の出会い。
タッチスクリーンをタップするとディスプレイにさまざまな情報が表示されます。クラシックなスタイルと最新の利便性を兼ね備えたウォッチです。■1秒1秒、自信を持って進んでいく。
健康を意識することは、科学的にカラダの情報を集めることから始まります。心拍数、ストレス、血中酸素レベル※、消費カロリー、睡眠の質、水分補給量などをトラッキングすることで、あなたの健康管理をサポートします。
※Garmin製品の血中酸素トラッキングによる測定は、医療目的で使用されることを意図するものではなく、あくまで一般的なフィットネスとウェルネスの範囲で利用することを目的とするものです。本機能は自己診断又は医師への相談をはじめとする医学的な使用を意図するものではなく、疾病の治療、診断、予防を目的とした医療機器ではありません。■ウォッチが変わると、毎日の過ごし方も変わる。
毎日の予定や、スマートフォンへの通知がウォッチで受け取れます。一度の充電で約5日間稼働するので、快適なスマートライフをサポートします。
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②チャージングケーブル×1
他、ご利用ガイドなど書類一式"
Garmin ランニングウォッチ Forerunner 265 レギュラーサイズ Black,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/GA001300/,https://contents.kikito.docomo.ne.jp/contents/devices/GA001300/thumbnail/thumbnail.png,0,3400,・鮮やかにトレーニング ・充電の手間は最小限 ・快適な着け心地,"【商品紹介】
■鮮やかにトレーニング
FORERUNNER 265は、色鮮やかなAMOLEDタッチディスプレイを備えたGPSランニングスマートウォッチです。
効果的なトレーニングや日頃の健康管理のための機能が搭載され、「すべての”走る人”」をサポートします。■あなたのコンディションを毎朝お知らせ
朝起きたときに、睡眠、回復、トレーニングの概要、HRVステータス、天気などの情報を一目でチェックできます。表示項目をカスタマイズすることもできます。
■充電の手間は最小限
スマートウォッチモードで約13日間稼働
■快適な着け心地
わずか47Gの軽量設計
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②チャージングケーブル×1
他、ご利用ガイドなど書類一式"
Garmin ランニングウォッチ Forerunner 165 Music BlackGray,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/GA001700/,https://contents.kikito.docomo.ne.jp/contents/devices/GA001700/thumbnail/thumbnail.png,0,2300,・最新の機能でトレーニング ・本番で力を発揮する ・効果的にトレーニング,"【商品紹介】
■最新の機能でトレーニング
・モーニングレポート
　朝起きたときに、睡眠1、回復、トレーニングの概要、HRVステータス、天気などの情報を一目でチェックできます。表示項目をカスタマイズすることもできます。
・レースウィジェット
　コースデータや天気予報、パフォーマンスに基づいて完走時間を予測し、トレーニングのヒントやおすすめワークアウトで次のレースに向けて準備できます。
・おすすめワークアウト
　トレーニングとリカバリーの状況やGarmin Connect Mobileアプリのカレンダーにスケジュールされたレースの予定を考慮しておすすめワークアウトが提案されます。
■本番で力を発揮する
・ランニングパワー
　手首の光学式心拍計で地面にどれだけのパワーを加えているかを計測できます。
・PacePro機能
　目標タイムや好みのペース配分、コースデータに基づくガイドで、ペースを保つのに役立ちます。
・コース
　Garmin Connect Mobileアプリでコースを検索したり、自分でコースを作成してウォッチに読み込むことができます。
■効果的にトレーニング
・リカバリータイム
　トレーニングの合間に回復時間を確保することは必須です。ワークアウトを行った後、リカバリーアドバイザーが次のワークアウトまでの休憩時間をアドバイスしてくれます。
・レース予想タイム
　あなたのフィットネスレベルとトレーニング履歴を基に、5km/10km/ハーフマラソン/マラソンの予想タイムを表示します。4週間分の推移グラフで、トレーニングの成果を確認できます。
・ランニングダイナミクス
　ピッチや歩幅、接地時間（GCT）などのランニングフォームに関する指標を手首のセンサーで計測できます。※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②USB-C チャージングケーブル（Type B）×1

他、取扱説明書など書類一式"
Garmin ランニングウォッチ Forerunner 265S コンパクトサイズ Black,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/GA001400/,https://contents.kikito.docomo.ne.jp/contents/devices/GA001400/thumbnail/thumbnail.png,0,2400,・鮮やかにトレーニング ・充電の手間は最小限 ・快適な着け心地,"【商品紹介】
■鮮やかにトレーニング
FORERUNNER 265Sは、色鮮やかなAMOLEDタッチディスプレイを備えたコンパクトなGPSランニングスマートウォッチです。
効果的なトレーニングや日頃の健康管理のための機能が搭載され、「すべての”走る人”」をサポートします。■あなたのコンディションを毎朝お知らせ
朝起きたときに、睡眠、回復、トレーニングの概要、HRVステータス、天気などの情報を一目でチェックできます。表示項目をカスタマイズすることもできます。
■充電の手間は最小限
スマートウォッチモードで約15日間稼働
■快適な着け心地
わずか39Gの軽量設計
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②チャージングケーブル×1
他、ご利用ガイドなど書類一式"
Fitbit Versa4 GPS搭載 スマートウォッチ ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000400/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000400/thumbnail/thumbnail.png,0,1600,・毎日のルーティンに新たな視点を ・ワークアウトがさらに効果的に ・GPS搭載,"【商品紹介】
■毎日のルーティンに新たな視点を
その日のコンディションに合わせて、ワークアウトを計画。アクティビティ、睡眠、心拍変動のデータから算出された今日のエナジースコアにより、ハードなトレーニングに取り組める状態か、休息を優先すべきかを判断できます。※
■ワークアウトがさらに効果的に
アクティブな心拍ゾーンでは、努力が積み重なる様子をリアルタイムで確認可能。強度の高い運動をするほど、より多くのゾーン時間を獲得でき、モチベーションを保てます。さらに、40種類以上のエクササイズモードとGPS搭載により、あらゆる活動をスマートウォッチで記録できます。
■GPS搭載
GPS搭載により、屋外での活動時に、スマートフォンなしでリアルタイムでペースと距離を表示。あとからFitbitアプリでワークアウトのルートマップを確認できます。
■40種類以上のエクササイズモード
スキー、ゴルフ、スタンドアップパドルボードなど、これまで以上に多彩なエクササイズを計測。どのデータもリアルタイムで確認できます。
■睡眠を改善するヒントに
浅い睡眠、深い睡眠、レム睡眠の時間の内訳と毎日の睡眠スコアによって、自分の睡眠の質をより深く理解し、理想的な目覚めへ。最適な睡眠ステージで起こしてくれるスマートアラーム機能も。
■心拍数を常にモニタリングし範囲外を通知
心拍数は健康の重要の指標です。心拍数が規定の安静時心拍数の範囲を外れた場合に、Versa 4がお知らせします。
■短い充電でいつも一緒に
わずか12分で約1日分の急速充電。6日間以上持続するバッテリーで、多くの運動や活動を記録。
アクティブな毎日をサポートします。※
■健康管理のためのデザイン
手首に自然にフィットする、超薄型で軽量のデザイン。ワークアウトから睡眠時まで快適に着用できます。
※バッテリーの駆動時間は、使用方法やその他の要因で変化します。常時表示モードを使用する場合は、より頻繁にバッテリーを充電してください。12分間の急速充電で、バッテリーが24時間持続します。
【同梱品内容】
①本体×1
　クラシックベルト（Sサイズ）×1（本体装着済）
②クラシックベルト（Lサイズ）×1
③充電ケーブル×1

他、取扱説明書など書類一式"
Fitbit Versa3 GPS搭載 スマートウォッチ ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000210/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000210/thumbnail/thumbnail.png,0,1300,・GPS搭載 ・目標に基づいた20種類以上のエクササイズモード ・睡眠の記録＆睡眠スコア,"【商品紹介】
■GPS搭載
GPS搭載により、スマートフォンなしでペースと距離を表示可能。後からFitbitアプリでワークアウトのマップを確認できます。■目標に基づいた20種類以上のエクササイズモード
運動前に目標を設定すれば、ランニングやサイクリング、水泳などの際にリアルタイムのデータを取得できます。
■睡眠の記録＆睡眠スコア
浅い睡眠、深い睡眠、レム睡眠の時間を記録し、睡眠スコアで睡眠の質を表示。睡眠の質をより深く理解できます。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②充電ケーブル×1
③クラシックリストバンド×1

他、取扱説明書など書類一式"
Fitbit Charge 6 GPS搭載 フィットネストラッカー スマートウォッチ ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000600/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000600/thumbnail/thumbnail.png,0,1300,・睡眠スコアを表示 ・ストレスマネジメントスコア ・Fitbit Pay（Suica対応）,"【商品紹介】
■睡眠スコアを表示
毎日の睡眠スコアで、その日の過ごし方が睡眠にどのような影響を与えたかを把握できます。浅い睡眠、深い睡眠、レム睡眠の各睡眠ステージのグラフ表示など、毎晩の睡眠についての高度な指標も提供。月ごとの睡眠分析では、自分の睡眠習慣や長期的な傾向を追跡できます。
■ストレスマネジメント
ストレスに対する体の反応を、毎日のスコアで表します。エクササイズの習慣やマインドフルネスの実践、睡眠の状態が、ストレスレベルの管理に役立つ様子がわかります。また、手首の皮膚電気活動センサーを使って、マインドフルネスセッションを実施し、ストレスレベルの改善に向けて取り組めます。
■毎日24時間の心拍数測定
エクササイズ中の心拍数が、脂肪燃焼・有酸素運動・ピークのどのゾーンに入っているかを把握して、目標に合わせて運動の強度を調整できます。
■心肺機能のフィットネスレベルを測定
最大強度で運動している時にどれだけの酸素を取り込めるかを示すVO2 max（最大酸素摂取量）を把握しましょう。スコアをチェックすることで、時間の経過とともに体力が向上していく様子を確認できます。
■Fitbit Pay（Suica対応）(※)
Fitbitアプリのウォレットに、Suicaやクレジットカード、デビットカードを登録すれば、Charge 6を使って外出先でのお支払いが可能に。カフェや食料品店、駅などで非接触決済ができます。
※: 利用可能な金融機関については、fitbit.com/global/jp/fitbit-pay/banksでご確認ください。Suicaは東日本旅客鉄道株式会社の登録商標です。
■GPS搭載
GPS搭載により、スマートフォンなしで、屋外でのワークアウト中にペースと距離をチェック。あとからFitbitアプリで、ワークアウトのルートマップを確認できます。
※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②ケース（本体装着済み）×1
③Sサイズバンド（本体装着済み）×1
④Lサイズバンド×1
⑤充電ケーブル×1

他、取扱説明書など書類一式"
Fitbit Charge5 GPS搭載 フィットネストラッカー スマートウォッチ ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000300/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000300/thumbnail/thumbnail.png,0,1200,・ストレスマネジメントスコア ・健康指標ダッシュボード ・GPS搭載でペースと距離を表示,"【商品紹介】
■ストレスマネジメントスコア＆皮膚電気活動センサー
ストレスに対する体の反応を、毎日のスコアで表します。エクササイズの習慣やマインドフルネスの実践、睡眠の状態が、ストレスレベルの管理に役立つ様子がわかります。また、皮膚電気活動センサーを使って、マインドフルネスセッションを実施。ストレスレベルの改善に向けて取り組めます。アプリが、ストレスに対する体の反応を示す可能性のある皮膚電気活動（皮膚発汗量の微小な変化）を検出します。■健康指標ダッシュボード（血中酸素ウェルネス、心拍変動、皮膚温推定）
血中酸素ウェルネスのほか、心拍変動、推定皮膚温の変動などを記録します。健康指標ダッシュボードおよびダッシュボードに表示される指標は、一部の国で利用可能です。この機能は、医療的な診断や治療、その他の医療目的での使用を意図したものではありません。健康管理に役立つ情報の提供を意図した機能です。健康状態に不安がある場合は、医療機関にご相談ください。医療的な緊急事態だと考えられる場合は、救急サービスにご連絡ください。
■GPS搭載でペースと距離を表示
GPS搭載により、屋外でのランニングやサイクリング、ハイキングなどの際に、スマートフォンなしでペースと距離をリアルタイムに表示。後から Fitbitアプリで、ワークアウトのルートマップを確認できます。スマートフォンが近くにある場合は、Charge5をスマートフォンの GPSに接続することで、トラッカーのバッテリーが長持ちします。
■高心拍数と低心拍数の通知
心拍数は健康状態を示す重要な指標です。そのため心拍数が規定の範囲を外れた場合には、Charge 5 がお知らせします。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②バンドSまたはL×1（１つは本体装着済）
③充電ケーブル×1

他、取扱説明書など書類一式"
Fitbit Charge4 GPS搭載 フィットネストラッカースマートウォッチ ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000110/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000110/thumbnail/thumbnail.png,0,1600,・GPS搭載 ・1日24時間、心拍数を測定 ・アクティブ・ゾーン時間（分）,"【商品紹介】
・GPS搭載
屋外でのランニングやサイクリング、ハイキングなどの際に、搭載GPSを利用。ペースと距離を表示した後は、Fitbitアプリでワークアウトのマップを確認することもできます。

・1日24時間、心拍数を測定
1日24時間、毎日継続的に心拍数を記録。消費カロリーのより正確な測定や、ワークアウトの効果の最適化に加え、健康状態の変化を把握して、フィットネスの目標達成に向けてのモチベーションを高められます。

・アクティブ・ゾーン時間（分）
パーソナライズされた心拍ゾーン内に収まった時間を記録。毎週150分の推奨時間を満たしているかどうかを確認できます。

【同梱品内容】
①本体×1
②充電ケーブル×1
③クラシックリストバンド×1

他、取扱説明書など書類一式"
Fitbit Sense 2 GPS搭載 スマートウォッチ シャドーグレー,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FI000500/,https://contents.kikito.docomo.ne.jp/contents/devices/FI000500/thumbnail/thumbnail.png,0,2600,・健康状態を把握 ・急速充電 ・スリムデザイン,"【商品紹介】
あなただけの健康習慣をつくるFitbitの最先端のスマートウォッチ
■ストレスを軽減する
ストレスへの適切な対処は、より良い睡眠と活力向上につながります。ストレスの兆候を示す身体反応を、新たに搭載されたセンサーが検出して、スマートリマインダーで通知。
エクササイズや深呼吸などで、ストレスに積極的に対処できるようになります。
■自分の睡眠を理解する
前夜の睡眠の質を、個人別の睡眠スコアでお知らせ。睡眠の質を記録して、改善すべき点を提示する機能により、休息の効果を最大限に高めるためのヒントが得られます。
Premiumでは、月ごとに個人別の睡眠分析を取得できるほか、スリープアニマルから自分の睡眠スタイルがわかります。
■健康状態を把握する
血中酸素ウェルネスや心拍変動などの主要な健康指標を記録し、健康状態の変化を知る手がかりを提供。より良い健康に向けた日々のルーティンの調整に役立ちます。（※1）
■GPS搭載
GPS搭載により、屋外での活動時に、スマートフォンなしでリアルタイムでペースと距離を表示。あとからFitbitアプリでワークアウトのルートマップを確認できます。
■40種類以上のエクササイズモード
Sense 2は、スキー、ゴルフ、スタンドアップパドルボードなど、これまで以上に多彩なエクササイズを計測。どのデータもリアルタイムで確認できます。
■PurePulseによる1日24時間の心拍数測定
PurePulseの継続的な心拍数測定により、ワークアウトの最適化や、終日のアクティビティ、カロリー消費量、睡眠の記録が可能に。Fitbitアプリでは、安静時心拍数の推移や心肺機能のフィットネスレベル（VO2 Max）を確認できます。
■心拍数を常にモニタリングし範囲外を通知
心拍数は健康の重要の指標です。心拍数が規定の安静時心拍数の範囲を外れた場合に、Sense 2がお知らせします。
■今日のエナジースコア
運動に最適な状態か、休息を優先すべきか。その日のコンディションに基づいて、目標とする運動強度や運動時間、おすすめの活動を表示。（※2）
■短い充電でいつも一緒に
わずか12分で約1日分の急速充電。6日間以上持続するバッテリーで、多くの運動や活動を記録。アクティブな毎日をサポートします。（※3）
■スリムデザイン
洗練された薄型のフォルムに加え、新たにレイズドベルトアタッチメントを採用。一日中快適に着用できます。
※1: 一部の地域でご利用いただけます。血中酸素ウェルネス機能は、医療的な診断や治療、その他の医療目的での使用を意図したものではありません。健康管理と情報記録の支援を意図した機能です。
※2: 利用にはFitbit Premiumへのお申し込みが必要です。おすすめコンテンツは地域によって利用できない場合や英語のみでの提供となる場合があります。
※3: バッテリーの駆動時間は、使用方法やその他の要因で変化します。常時表示モードを使用する場合は、より頻繁にバッテリーを充電してください。12分間の急速充電で、バッテリーが24時間持続します。
※詳しくはメーカーページをご確認ください
【同梱品】
本体、バンド（Sサイズ/Lサイズ）、充電ケーブル、取扱説明書など書類一式"
Galaxy Watch7 44mm グリーン,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/SC000500/,https://contents.kikito.docomo.ne.jp/contents/devices/SC000500/thumbnail/thumbnail.png,0,4500,・デュアル対応GPSで正確な追跡が可能 ・高度なフィットネストラッカー ・睡眠コーチングでぐっすり快眠,"【商品紹介】
■デュアル対応GPSはコンクリートジャングルの案内役
Galaxy Watch史上最も精度の高いGPSで(※1)(※2)、目的地までの道をすぐに特定できます。デュアルに対応したGPSは2つの周波（L1、L5）で衛星信号を使用し、都会の密集地域でも正確で一貫性のある追跡が可能です。(※3)
※1: Galaxy Watchの従来のシリーズと比較した場合。
※2: GPSの精度はネットワーク環境その他の要因により異なる場合があります。
※3: GPS機能にはインターネット接続が必要です。LTEモデルではスマートフォンとペアリングせずに使用できます。非LTEモデルではペアリングしたスマートフォンとのBluetooth接続が必要です。
■高度なフィットネストラッカー(※1)で日常のエクササイズを強化
Galaxy Watch7で、フィットネス習慣を新たな次元にレベルアップさせましょう。ワークアウトルーティーンで、ウォームアップからクールダウン、休憩時間を織り交ぜた完璧なルーティーンを組み立てたり、モチベーションを維持するために、過去の記録と比較(※4)(※5)したりできます。ウォーターロックモードでは水中でもエクササイズを簡単に記録できます。(※6)(※7)
※1: Galaxy Watchの従来のシリーズと比較した場合。
※4: 「レース」は屋外でのランニングと自転車でのみ使用できます。比較測定を行うには、事前に作成した経路と同一の経路を走行する必要があります。最長で14日前までの記録のいずれかを選択して比較できます。
※5: 「レース」での記録の比較は、以前の記録の開始地点と同一地点から開始した場合にのみ使用できます。開始地点が異なる場合、自動的にランニングモードに変換されます。
※6: 国や地域、キャリア、デバイスによって、対応するスマートフォンや利用できる機能が異なる場合があります。
※7: ワークアウト自動検出は設定でオンにする必要があります。自動検出はすべてのワークアウトには対応していません。
■睡眠コーチング(※8)(※9)(※10)でぐっすり快眠
より良い睡眠習慣は睡眠トラッキング(※11)から始まります。日常の睡眠スコアから睡眠時の心拍数、パーソナライズされた睡眠コーチング(※8)(※9)(※10)やその他の機能で、自分の睡眠パターンを把握して、睡眠の質向上のためのヒントを得ることができます。
※8: バージョン6.24以降の「Samsung Healthアプリ」が必要です。
※9: Galaxy Watch7はAndroid 11に対応するSamsung Galaxyスマートフォンにペアリングされている必要があります。
※10: 睡眠コーチング機能の使用には、2日間の休日を含む最短7日間の睡眠データが必要です。
※11: 睡眠トラッキング機能は、一般的なウェルネス・フィットネスとしての使用のみを目的としており、睡眠障害や疾患の検出、診断、治療での使用を目的としたものではありません。測定値は、個人的な参考情報としてご使用ください。医療的なアドバイスは、医療専門家にご相談ください。

※詳しくはメーカーページをご確認ください
【注意事項】
1.モバイルデータ通信ご利用の場合は、別途ワンナンバーサービスにご加入ください。本レンタルにはSIMは含まれていませんので、ご注意ください。
※詳しくはドコモ公式HPをご確認ください
2.本レンタルはお客様の回線契約やdアカウントにご利用中の機種として登録されない「機種だけ（白ロム）購入」の扱いになります。こちらに伴いレンタル後の買取時には下記2点ご注意ください。
・買取時のケータイ補償サービス、あんしんパックモバイル、dカードケータイ補償の契約不可
・買取と同時のワンナンバー契約不可(別途、「Galaxy Wearable」で、スマートフォンとのペアリング設定時、あるいは「Galaxy Wearable」の設定オプションからお申込みください。)
3.商品をレンタル後に買取いただくと、「リユース品買取後保証サービス」が付与されます。「リユース品買取後保証サービス」は、2022年11月10日以降に買取いただいたレンタル中のリユース品に、買取申込日から1年間無料で付帯する保証サービスとなっています。
4.商品買取後に発生したトラブルに関してましては、Samsungカスタマーサポートセンター（0120-363-905）へご相談ください。
5.本レンタル後買取いただいた商品は、カエドキプログラムの加入対象外です。
6.本レンタル後買取いただいた商品は、下取り不可となります。
【同梱品】
本体×１、ワイヤレス充電ドック×１、バンド×１（本体装着済み）、取扱説明書など書類一式"
Galaxy Watch7 40mm クリーム,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/SC000600/,https://contents.kikito.docomo.ne.jp/contents/devices/SC000600/thumbnail/thumbnail.png,0,4100,・デュアル対応GPSで正確な追跡が可能 ・高度なフィットネストラッカー ・睡眠コーチングでぐっすり快眠,"【商品紹介】
■デュアル対応GPSはコンクリートジャングルの案内役
Galaxy Watch史上最も精度の高いGPSで(※1)(※2)、目的地までの道をすぐに特定できます。デュアルに対応したGPSは2つの周波（L1、L5）で衛星信号を使用し、都会の密集地域でも正確で一貫性のある追跡が可能です。(※3)
※1: Galaxy Watchの従来のシリーズと比較した場合。
※2: GPSの精度はネットワーク環境その他の要因により異なる場合があります。
※3: GPS機能にはインターネット接続が必要です。LTEモデルではスマートフォンとペアリングせずに使用できます。非LTEモデルではペアリングしたスマートフォンとのBluetooth接続が必要です。
■高度なフィットネストラッカー(※1)で日常のエクササイズを強化
Galaxy Watch7で、フィットネス習慣を新たな次元にレベルアップさせましょう。ワークアウトルーティーンで、ウォームアップからクールダウン、休憩時間を織り交ぜた完璧なルーティーンを組み立てたり、モチベーションを維持するために、過去の記録と比較(※4)(※5)したりできます。ウォーターロックモードでは水中でもエクササイズを簡単に記録できます。(※6)(※7)
※1: Galaxy Watchの従来のシリーズと比較した場合。
※4: 「レース」は屋外でのランニングと自転車でのみ使用できます。比較測定を行うには、事前に作成した経路と同一の経路を走行する必要があります。最長で14日前までの記録のいずれかを選択して比較できます。
※5: 「レース」での記録の比較は、以前の記録の開始地点と同一地点から開始した場合にのみ使用できます。開始地点が異なる場合、自動的にランニングモードに変換されます。
※6: 国や地域、キャリア、デバイスによって、対応するスマートフォンや利用できる機能が異なる場合があります。
※7: ワークアウト自動検出は設定でオンにする必要があります。自動検出はすべてのワークアウトには対応していません。
■睡眠コーチング(※8)(※9)(※10)でぐっすり快眠
より良い睡眠習慣は睡眠トラッキング(※11)から始まります。日常の睡眠スコアから睡眠時の心拍数、パーソナライズされた睡眠コーチング(※8)(※9)(※10)やその他の機能で、自分の睡眠パターンを把握して、睡眠の質向上のためのヒントを得ることができます。
※8: バージョン6.24以降の「Samsung Healthアプリ」が必要です。
※9: Galaxy Watch7はAndroid 11に対応するSamsung Galaxyスマートフォンにペアリングされている必要があります。
※10: 睡眠コーチング機能の使用には、2日間の休日を含む最短7日間の睡眠データが必要です。
※11: 睡眠トラッキング機能は、一般的なウェルネス・フィットネスとしての使用のみを目的としており、睡眠障害や疾患の検出、診断、治療での使用を目的としたものではありません。測定値は、個人的な参考情報としてご使用ください。医療的なアドバイスは、医療専門家にご相談ください。

※詳しくはメーカーページをご確認ください
【注意事項】
1.モバイルデータ通信ご利用の場合は、別途ワンナンバーサービスにご加入ください。本レンタルにはSIMは含まれていませんので、ご注意ください。
※詳しくはドコモ公式HPをご確認ください
2.本レンタルはお客様の回線契約やdアカウントにご利用中の機種として登録されない「機種だけ（白ロム）購入」の扱いになります。こちらに伴いレンタル後の買取時には下記2点ご注意ください。
・買取時のケータイ補償サービス、あんしんパックモバイル、dカードケータイ補償の契約不可
・買取と同時のワンナンバー契約不可(別途、「Galaxy Wearable」で、スマートフォンとのペアリング設定時、あるいは「Galaxy Wearable」の設定オプションからお申込みください。)
3.商品をレンタル後に買取いただくと、「リユース品買取後保証サービス」が付与されます。「リユース品買取後保証サービス」は、2022年11月10日以降に買取いただいたレンタル中のリユース品に、買取申込日から1年間無料で付帯する保証サービスとなっています。
4.商品買取後に発生したトラブルに関してましては、Samsungカスタマーサポートセンター（0120-363-905）へご相談ください。
5.本レンタル後買取いただいた商品は、カエドキプログラムの加入対象外です。
6.本レンタル後買取いただいた商品は、下取り不可となります。
【同梱品】
本体×１、ワイヤレス充電ドック×１、バンド×１（本体装着済み）、取扱説明書など書類一式"
スキャナー A4エントリーモデル ScanSnap iX1300 ブラック,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FU000300/,https://contents.kikito.docomo.ne.jp/contents/devices/FU000300/thumbnail/thumbnail.png,0,1800,・コンパクト、早い、多彩、を実現する2つのスキャン方法 ・ワンタッチするだけでクラウドサービスへ直接連携,"【商品紹介】
■コンパクト、早い、多彩、を実現する2つのスキャン方法
1.Uターンスキャン
複数枚を連続スキャンするのに最適。毎分30枚の高速読み取りで、サクサク電子化
2.リターンスキャン
名刺やカード、二つ折りの原稿などをスキャンするのに最適。カバーを閉じたままでも手軽にスキャン
■ワンタッチするだけでクラウドサービスへ直接連携
スキャンした原稿はご利用のクラウドサービスへ直接連携。スマートフォンやPCを使わずにスキャナーをワンタッチするだけです。スキャンした原稿を自動で判別し、お客様がご利用するクラウドサービスに振り分けて保存も可能です。
■読み取りからデータ整理・活用まで一元管理「ScanSnapHome」に対応
原稿の読み取りから、閲覧、編集管理、検索やアプリケーションへの連携、学習機能によりデータの生成や管理をアシスト。
※本機種は、スマートデバイスのアプリケーション「ScanSnapConnectApplication」でもご利用いただけます。
※本機種は、ドライバーソフトウェア「ScanSnapManager」でもご利用いただけます。

※詳しくはメーカーページをご確認ください
【同梱品】
①本体×1
②ACケーブル×1
③ACアダプター×1
④USBケーブル×1

他、取扱説明書など書類一式"
スキャナー ScanSnap iX1600,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FU000110/,https://contents.kikito.docomo.ne.jp/contents/devices/FU000110/thumbnail/thumbnail.png,0,3200,・簡単操作のタッチパネル搭載。ストレスフリー設計 ・ワンタッチするだけでクラウドサービスへ直接連携 ・読み取りからデータ整理・活用まで一元管理「ScanSnapHome」に対応,"【商品紹介】
■簡単操作のタッチパネル搭載
4.3インチのタッチパネルを搭載。誰でも直感的な操作が可能。
■ストレスフリー設計
親しみやすいデザインや、高速スキャン、高速起動などストレスのない高性能機能。■ワンタッチするだけでクラウドサービスへ直接連携
スキャンした原稿はご利用のクラウドサービスへ直接連携。スマートフォンやPCを使わずにスキャナーをワンタッチするだけです。スキャンした原稿を自動で判別し、お客様がご利用するクラウドサービスに振り分けて保存も可能です。
■読み取りからデータ整理・活用まで一元管理「ScanSnapHome」に対応
原稿の読み取りから、閲覧、編集管理、検索やアプリケーションへの連携、学習機能によりデータの生成や管理をアシスト。

※詳しくはメーカーページをご確認ください
【同梱品内容】
①本体×1
②ACケーブル×1
③ACアダプター×1
④USBケーブル×1
⑤名刺レシートガイド×1

他、取扱説明書など書類一式"
スキャナー A3サイズ対応 ScanSnap FI-SV600A,エンタメ,https://rental.kikito.docomo.ne.jp/rental/devices/FU000200/,https://contents.kikito.docomo.ne.jp/contents/devices/FU000200/thumbnail/thumbnail.png,0,3300,・さまざまな原稿を簡単に電子化 ・快適に操作できる多彩な機能 ・原稿全体を均一に読み取る「VIテクノロジー」搭載,"【商品紹介】
■さまざまな原稿を簡単に電子化
新聞や雑誌の見開きなどの大きなサイズの原稿、とじられた本を切ったりせずに、最大A3サイズまで読み取れます。また、クレヨン・絵の具で描いた絵などの大切な原稿も、紙面に触れずに読み取れるので、原稿を傷めません。■快適に操作できる多彩な機能
複数枚の原稿を自動的に切り出す「マルチクロップ機能」や電源オンから約3秒で読み取り可能になる「クイックスタート」など、便利な機能を搭載。ScanSnapシリーズならではの、「カンタン・スピーディー・コンパクト」を実感いただけます。■原稿全体を均一に読み取る「VIテクノロジー」搭載
高被写界深度レンズ、ライン型CCDセンサー、高指向性LED光源を組み合わせた「VIテクノロジー」を搭載。離れた位置から原稿を読み取っても画質のムラを最小限に抑え、均一で読みやすいイメージデータを生成します。

※詳しくはメーカーページをご確認ください
【同梱品】
①本体×1
②ACケーブル×1
③ACアダプター×1
④USBケーブル×1
⑤背景マット×1
⑥ストッパー×2

他、取扱説明書など書類一式"
